adp	amp	atp	Etot	pH	temp	fileFlag	vRel
0	0.000027762123157128463	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.3868631798468566
0	0.00004399999999999995	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.4999999999999998
0	0.00006973530046828894	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.6131368201531429
0	0.0001105230029864215	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.7152527510491986
0	0.00017516715504353863	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.7992399910868981
0	0.00027762123157128464	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.8631931113967899
0	0.00043999999999999953	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.9090909090909091
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0.01	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateRev1.txt	315.6853043047996
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
0	0.01	0.01	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/absRateFor1.txt	1284.440039643211
